,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
6244,0.0,0.0,0.0,0.0,0.13833797,0.0,0.24833192,1.8711219,3.2475626,1.2413399,4.758796,0.0,2.6414578,1.2840819,0.0,2.5671952,0.0,0.0,0.0,1.5202451,0.0,0.0,0.0,1.1451025,1.3091427,0.0,4.5897985,0.0,0.0,2.2974613,0.92379415,0.0,1.6557505,0.0,0.0,0.0,0.0,0.0,0.0,3.4154365,0.32427913,2.6952713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9400862,0.0,0.0,0.0,1.3396672,0.0,0.0,0.0,0.0,3.8054776,0.0,2.107432,3.5199673,0.0,0.36131024,1.4299016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5014267,0.0,0.0,0.0,0.0,0.0,1.1821535,0.0,0.0,0.0,0.0,2.3626146,0.0,0.0,0.0,0.0,0.0,4.280482,0.0,0.0,0.0,2.3294141,0.0,0.0,0.0,0.0,1.1589882,0.0,0.0,0.0,5.1929393,0.0,0.0,0.0,0.0,4.0188584,0.0,0.0,5.4028964,1.5142703,0.29939094,0.0,0.0,0.0,0.0,0.0,1.6585399,2.0657542,0.0030352958,0.0,0.0,0.62909245,0.0,0.0,0.5153316
6246,0.0,0.0,0.0,0.0,0.2854305,0.0,0.4107115,1.4174216,2.5428028,0.0,4.127426,0.0,2.4363282,1.7616893,0.0,1.27777,0.0,0.0,0.0,1.6298379,0.0,0.0,0.0,0.7335025,0.38647646,0.0,4.616274,0.0,0.0,2.7027512,1.4730643,0.0,0.9293591,0.0,0.0,0.0,0.0,0.0,0.0,3.530061,0.9871067,3.4945097,1.413069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0357356,0.0,0.0,0.0,2.1098878,0.0,0.0,0.0,0.0,3.2981687,0.0,0.9026404,3.3372803,0.0,0.0,1.8138341,0.0,0.0,0.0,0.41885507,0.0,0.0,0.0,1.0685377,0.0,0.0,0.0,0.0,0.0,0.68914896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0461864,0.0,0.0,0.0,2.006894,0.0,0.0,0.0,0.0,0.87893665,0.0,0.0,0.0,4.676337,0.0,0.0,0.0,0.0,3.7637901,0.0,0.0,4.7998257,2.246288,0.7177946,0.0,0.0,0.0,0.0,0.0,1.2391002,2.3970058,1.619973,0.0,0.0,0.3908928,0.0,0.0,0.8051808
6248,0.0,0.0,0.0,0.0,0.13830778,0.0,0.34049636,1.8341619,3.2174125,1.2166944,4.653992,0.0,2.4624476,1.2929784,0.0,2.591625,0.0,0.0,0.0,1.4773773,0.0,0.0,0.0,0.9427497,1.1536248,0.0,4.654838,0.0,0.0,2.3061192,1.0436447,0.0,1.5856093,0.0,0.0,0.0,0.0,0.0,0.0,3.3450723,0.36329472,2.6734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0020692,0.0,0.0,0.0,1.3460501,0.0,0.0,0.0,0.0,3.8812177,0.0,2.0800421,3.3945234,0.0,0.48185685,1.574464,0.0,0.0,0.0,0.08325866,0.0,0.0,0.0,1.4336705,0.0,0.0,0.0,0.0,0.0,1.071232,0.0,0.0,0.0,0.0,2.1500332,0.0,0.0,0.0,0.0,0.0,4.356022,0.0,0.0,0.0,2.0963233,0.0,0.0,0.0,0.0,1.1892157,0.0,0.0,0.0,5.0212264,0.0,0.0,0.0,0.0,3.9518895,0.0,0.0,5.4392233,1.5354986,0.4075162,0.0,0.0,0.0,0.0,0.0,1.3900299,2.0886536,0.10845678,0.0,0.0,0.43762144,0.0,0.0,0.46001968
6261,0.0,0.0,0.0,0.0,0.47992402,0.0,0.0,1.3424329,2.4915953,0.0,4.0432754,0.0,2.2847903,0.9636574,0.0,1.0096189,0.0,0.0,0.0,1.3109767,0.0,0.0,0.0,1.1969477,1.5524265,0.0,4.3357887,0.0,0.0,2.1402633,0.0,0.0,0.63876235,0.0,0.0,0.0,0.0,0.0,0.0,3.815056,0.26363945,3.062294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51000285,0.0,0.0,0.0,2.1939268,0.0,0.0,0.0,0.0,3.7882245,0.0,1.0071907,3.9476273,0.0,0.75968665,1.6574985,0.0,0.0,0.0,1.480401,0.0,0.0,0.0,1.4186531,0.0,0.0,0.0,0.0,0.0,0.6875138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.698968,0.0,0.0,0.0,3.08415,0.0,0.0,0.0,0.0,0.37894043,0.0,0.0,0.0,5.2112308,0.0,0.0,0.0,0.0,4.1379385,0.0,0.0,4.5063877,1.829831,0.0,0.0,0.0,0.0,0.0,0.0,1.3677874,2.9469104,0.7707173,0.0,0.0,0.30279514,0.0,0.0,0.029222317
6263,0.0,0.0,0.0,0.0,0.060255833,0.0,0.58401877,1.8168153,2.96244,0.7477406,5.022189,0.0,1.80313,0.7151473,0.0,0.77149934,0.0,0.0,0.0,0.6200247,0.0,0.0,0.0,1.9324802,2.5142195,0.0,4.446292,0.0,0.0,1.9528493,1.6050241,0.0,1.3446937,0.0,0.0,0.0,0.0,0.0,0.0,3.1329277,0.3258707,3.2927158,1.0463281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9906337,0.0,0.0,0.0,1.0107434,0.0,0.0,0.0,0.0,2.9776952,0.0,1.096488,4.2875075,0.0,0.12916823,0.7935514,0.0,0.0,0.0,1.1078914,0.0,0.0,0.0,1.9256443,0.0,0.0,0.0,0.0,0.0,1.2676761,0.0,0.0,0.0,0.0,2.252691,0.0,0.0,0.0,0.0,0.0,4.911073,0.0,0.0,0.0,2.7260332,0.0,0.0,0.0,0.0,0.41339082,0.0,0.0,0.0,4.224113,0.0,0.0,0.0,0.0,4.431712,0.0,0.0,5.0517745,1.810116,0.8291369,0.0,0.0,0.0,0.0,0.0,2.078936,2.5914266,0.5513266,0.0,0.0,0.6842214,0.0,0.0,0.0
6264,0.0,0.0,0.0,0.0,0.30972782,0.0,0.4132682,1.3976959,2.4387581,0.0,4.026172,0.0,2.2039406,1.6571876,0.0,0.83622897,0.0,0.0,0.0,1.2995644,0.0,0.0,0.0,0.9185978,0.9965127,0.0,4.5291185,0.0,0.0,2.5293798,1.2002108,0.0,0.923618,0.0,0.0,0.0,0.0,0.0,0.0,3.5643172,1.0383745,3.5797422,1.3784059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7967984,0.0,0.0,0.0,1.9577302,0.0,0.0,0.0,0.0,3.0325246,0.0,0.66639835,3.6039405,0.0,0.0,1.6900461,0.0,0.0,0.0,0.80171096,0.0,0.0,0.0,1.2411402,0.0,0.0,0.0,0.0,0.0,0.6523463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1340938,0.0,0.0,0.0,2.3590968,0.0,0.0,0.0,0.0,0.6546188,0.0,0.0,0.0,4.527224,0.0,0.0,0.0,0.0,4.0127053,0.0,0.0,4.624056,2.4204516,0.745518,0.0,0.0,0.0,0.0,0.0,1.321912,2.719848,1.583371,0.0,0.0,0.36535358,0.0,0.0,0.44589522
6266,0.0,0.0,0.0,0.0,0.12875289,0.0,0.37347642,1.9147428,3.2448232,1.3242964,4.799969,0.0,2.4298065,1.1290654,0.0,2.3340185,0.0,0.0,0.0,1.3680428,0.0,0.0,0.0,1.2549963,1.5816852,0.0,4.567732,0.0,0.0,2.1820254,0.9388449,0.0,1.5593144,0.0,0.0,0.0,0.0,0.0,0.0,3.35238,0.30267206,2.8022342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0001196,0.0,0.0,0.0,1.2235317,0.0,0.0,0.0,0.0,3.6725569,0.0,2.009067,3.6273866,0.0,0.51733303,1.3812567,0.0,0.0,0.0,0.21326177,0.0,0.0,0.0,1.584764,0.0,0.0,0.0,0.0,0.0,1.1601772,0.0,0.0,0.0,0.0,2.4753013,0.0,0.0,0.0,0.0,0.0,4.411274,0.0,0.0,0.0,2.3510702,0.0,0.0,0.0,0.0,1.031112,0.0,0.0,0.0,4.921483,0.0,0.0,0.0,0.0,4.059737,0.0,0.0,5.346441,1.6442759,0.35086942,0.0,0.0,0.0,0.0,0.0,1.6240613,2.1884491,0.088457055,0.0,0.0,0.60117036,0.0,0.0,0.33047327
6275,0.0,0.0,0.0,0.0,0.11609379,0.0,0.4449001,1.9190834,3.2777548,1.3557981,4.746365,0.0,2.45251,1.2423846,0.0,2.5870128,0.0,0.0,0.0,1.3272592,0.0,0.0,0.0,1.1264068,1.3498179,0.0,4.7573543,0.0,0.0,2.2355235,1.2780688,0.0,1.632842,0.0,0.0,0.0,0.0,0.0,0.0,3.3255785,0.44608074,2.9016752,0.014355836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.024336,0.0,0.0,0.0,1.156765,0.0,0.0,0.0,0.0,3.6280332,0.0,2.0870233,3.490369,0.0,0.48491168,1.4667922,0.0,0.0,0.0,0.07607688,0.0,0.0,0.0,1.5701724,0.0,0.0,0.0,0.0,0.0,1.1822861,0.0,0.0,0.0,0.0,2.4707034,0.0,0.0,0.0,0.0,0.0,4.472923,0.0,0.0,0.0,2.0777967,0.0,0.0,0.0,0.0,1.1203477,0.0,0.0,0.0,4.7425103,0.0,0.0,0.0,0.0,4.0107245,0.0,0.0,5.43014,1.812558,0.5001526,0.0,0.0,0.0,0.0,0.0,1.5250499,2.1835299,0.15938532,0.0,0.0,0.5249117,0.0,0.0,0.36097038
6277,0.0,0.0,0.0,0.0,0.41132995,0.0,0.0,1.4387532,2.5131612,0.0,3.9359422,0.0,2.7757912,1.4469424,0.0,1.5813255,0.0,0.0,0.0,1.6353786,0.0,0.0,0.0,0.94663554,1.2665179,0.0,4.3872366,0.0,0.0,2.326179,0.0,0.0,0.9313342,0.0,0.0,0.0,0.0,0.0,0.0,3.9678457,0.5151008,3.0194342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37865072,0.0,0.0,0.0,2.2342594,0.0,0.0,0.0,0.0,3.7451687,0.0,1.2614062,3.7474556,0.0,0.46471027,1.7638507,0.0,0.0,0.0,0.8936595,0.0,0.0,0.0,1.355954,0.0,0.0,0.0,0.0,0.0,0.784352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5045233,0.0,0.0,0.0,2.9565773,0.0,0.0,0.0,0.0,0.6393623,0.0,0.0,0.0,5.297022,0.0,0.0,0.0,0.0,4.0048513,0.0,0.0,4.633613,1.9716508,0.0,0.0,0.0,0.0,0.0,0.0,1.4080093,2.824428,0.7895632,0.0,0.0,0.43937045,0.0,0.0,0.17695832
6306,0.0,0.0,0.0,0.0,0.5171233,0.0,0.0,1.459297,2.4108686,0.0,4.1581516,0.0,2.743767,1.287791,0.0,0.9304835,0.0,0.0,0.0,1.6664097,0.0,0.0,0.0,1.3536866,1.7470084,0.0,4.145054,0.0,0.0,2.30853,0.0,0.0,0.9488058,0.0,0.0,0.0,0.0,0.0,0.0,4.149445,0.41765025,3.146765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34536275,0.0,0.0,0.0,2.2893977,0.0,0.0,0.0,0.0,3.6235073,0.0,1.011246,3.8845847,0.0,0.13704059,1.4122807,0.0,0.0,0.0,0.9621825,0.0,0.0,0.0,1.4577558,0.0,0.0,0.0,0.0,0.0,0.8409729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.537196,0.0,0.0,0.0,3.4188972,0.0,0.0,0.0,0.0,0.5029253,0.0,0.0,0.0,5.4928246,0.0,0.0,0.0,0.0,4.151269,0.0,0.0,4.4563017,1.884808,0.0,0.0,0.0,0.0,0.0,0.0,1.850098,2.8390627,0.7108344,0.0,0.0,0.69117326,0.0,0.0,0.1541735
6308,0.0,0.0,0.0,0.0,0.15894663,0.0,0.32903725,1.8998373,3.2583482,1.2527694,4.759815,0.0,2.572046,1.1893947,0.0,2.4438307,0.0,0.0,0.0,1.3751177,0.0,0.0,0.0,1.2548614,1.3926265,0.0,4.604107,0.0,0.0,2.2583814,0.87659764,0.0,1.5509027,0.0,0.0,0.0,0.0,0.0,0.0,3.3686924,0.23938484,2.764346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9540013,0.0,0.0,0.0,1.3083714,0.0,0.0,0.0,0.0,3.604333,0.0,1.9457303,3.6530592,0.0,0.3621599,1.3684676,0.0,0.0,0.0,0.18648493,0.0,0.0,0.0,1.5767409,0.0,0.0,0.0,0.0,0.0,1.2436198,0.0,0.0,0.0,0.0,2.4035165,0.0,0.0,0.0,0.0,0.0,4.3190436,0.0,0.0,0.0,2.4572852,0.0,0.0,0.0,0.0,1.075741,0.0,0.0,0.0,4.975009,0.0,0.0,0.0,0.0,4.1093125,0.0,0.0,5.353537,1.6803504,0.29375908,0.0,0.0,0.0,0.0,0.0,1.6808124,2.1780562,0.083150074,0.0,0.0,0.6440342,0.0,0.0,0.35546958
6318,0.0,0.0,0.0,0.0,0.39961055,0.0,0.33372504,1.3790697,2.2490087,0.0,4.2569804,0.0,1.7878762,1.0264521,0.0,0.0,0.0,0.0,0.0,0.87216246,0.0,0.0,0.0,1.5148022,2.1004229,0.0,4.1696057,0.0,0.0,2.1886928,0.71267664,0.0,0.62705916,0.0,0.0,0.0,0.0,0.0,0.0,3.6046252,0.69892275,3.6371927,1.3643517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75854677,0.0,0.0,0.0,1.9528049,0.0,0.0,0.0,0.0,2.9327283,0.0,0.3552498,4.1623387,0.0,0.0,1.2890595,0.0,0.0,0.0,1.598864,0.0,0.0,0.0,1.5274657,0.0,0.0,0.0,0.0,0.0,0.7074663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.235408,0.0,0.0,0.0,3.0221,0.0,0.0,0.0,0.0,0.08989888,0.0,0.0,0.0,4.6207056,0.0,0.0,0.0,0.0,4.3311024,0.0,0.0,4.2888165,2.2046468,0.59679514,0.0,0.0,0.0,0.0,0.0,1.711706,3.0374334,1.4937917,0.0,0.0,0.4300004,0.0,0.0,0.013436884
6320,0.0,0.0,0.0,0.0,0.29584238,0.0,0.44086692,1.4020959,2.5049431,0.0,3.955779,0.0,2.2618628,1.739427,0.0,1.2565827,0.0,0.0,0.0,1.2162921,0.0,0.0,0.0,0.80496424,0.6486984,0.0,4.778035,0.0,0.0,2.6576817,1.5727701,0.0,0.8869032,0.0,0.0,0.0,0.0,0.0,0.0,3.4545279,1.1191497,3.5621688,1.4458816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8214132,0.0,0.0,0.0,1.94386,0.0,0.0,0.0,0.0,3.0580065,0.0,0.70757717,3.5644495,0.0,0.0,1.8576759,0.0,0.0,0.0,0.67819476,0.0,0.0,0.0,1.2168778,0.0,0.0,0.0,0.0,0.0,0.65065145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.177177,0.0,0.0,0.0,2.0644712,0.0,0.0,0.0,0.0,0.79252416,0.0,0.0,0.0,4.425808,0.0,0.0,0.0,0.0,4.011315,0.0,0.0,4.8155117,2.5358248,0.8546982,0.0,0.0,0.0,0.0,0.0,1.160476,2.751766,1.6660634,0.0,0.0,0.27941468,0.0,0.0,0.5349462
6339,0.0,0.0,0.0,0.0,0.6585282,0.0,0.0,1.3830339,2.1982996,0.0,4.284391,0.0,2.6226141,0.83866346,0.0,0.28032824,0.0,0.0,0.0,1.3648387,0.0,0.0,0.0,1.8135355,2.7096236,0.0,3.8287792,0.0,0.0,2.1055615,0.0,0.0,0.98427176,0.0,0.0,0.0,0.0,0.0,0.0,4.2932086,0.16569272,2.9749675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049927805,0.0,0.0,0.0,2.471906,0.0,0.0,0.0,0.0,3.5921144,0.0,0.88590235,4.2907495,0.0,0.29615834,1.1342152,0.0,0.0,0.0,1.4076875,0.0,0.0,0.0,1.7230784,0.0,0.0,0.0,0.0,0.0,0.80946016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.458823,0.0,0.0,0.0,4.084189,0.0,0.0,0.0,0.0,0.093494676,0.0,0.0,0.0,5.7653356,0.0,0.0,0.0,0.0,4.364979,0.0,0.0,4.2780366,1.6665802,0.0,0.0,0.0,0.0,0.0,0.0,2.2181394,3.0754015,0.32782668,0.0,0.0,0.85170156,0.0,0.0,0.0
6340,0.0,0.0,0.0,0.0,0.037521392,0.0,0.68230075,1.798118,3.0299404,0.87341577,4.9147415,0.0,1.6900088,0.7701854,0.0,1.0220544,0.0,0.0,0.0,0.63135344,0.0,0.0,0.0,1.7412406,2.1594296,0.0,4.570704,0.0,0.0,1.9909205,1.8794711,0.0,1.2578232,0.0,0.0,0.0,0.0,0.0,0.0,3.0130084,0.40890875,3.273697,1.1736857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1045026,0.0,0.0,0.0,0.99076766,0.0,0.0,0.0,0.0,3.0281577,0.0,1.1634218,4.1257024,0.0,0.17877886,1.0111119,0.0,0.0,0.0,0.9859458,0.0,0.0,0.0,1.8277842,0.0,0.0,0.0,0.0,0.0,1.186922,0.0,0.0,0.0,0.0,2.33114,0.0,0.0,0.0,0.0,0.0,4.9660044,0.0,0.0,0.0,2.3647084,0.0,0.0,0.0,0.0,0.5360077,0.0,0.0,0.0,4.1432567,0.0,0.0,0.0,0.0,4.337795,0.0,0.0,5.136898,1.9240919,0.9674668,0.0,0.0,0.0,0.0,0.0,1.7856442,2.5673132,0.70515645,0.0,0.0,0.57826763,0.0,0.0,0.060809247
6342,0.0,0.0,0.0,0.0,0.49330443,0.0,0.0,1.5031736,2.463252,0.0,4.1362953,0.0,2.7760818,1.3240743,0.0,1.0684575,0.0,0.0,0.0,1.7186306,0.0,0.0,0.0,1.2844098,1.6679139,0.0,4.168219,0.0,0.0,2.240234,0.0,0.0,0.98060215,0.0,0.0,0.0,0.0,0.0,0.0,4.1073775,0.43415546,3.1498058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39396247,0.0,0.0,0.0,2.2211382,0.0,0.0,0.0,0.0,3.6446927,0.0,1.1297024,3.7857103,0.0,0.21352747,1.5166181,0.0,0.0,0.0,0.86839724,0.0,0.0,0.0,1.4088252,0.0,0.0,0.0,0.0,0.0,0.8507203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.506315,0.0,0.0,0.0,3.2976658,0.0,0.0,0.0,0.0,0.54615706,0.0,0.0,0.0,5.4449053,0.0,0.0,0.0,0.0,4.068123,0.0,0.0,4.4586487,1.9400312,0.0,0.0,0.0,0.0,0.0,0.0,1.7922932,2.8141642,0.6832316,0.0,0.0,0.719517,0.0,0.0,0.202636
6347,0.0,0.0,0.0,0.0,0.49471188,0.0,0.0,1.4665083,2.4812043,0.0,3.963895,0.0,2.89168,1.5991917,0.0,1.7065644,0.0,0.0,0.0,1.8874578,0.0,0.0,0.0,0.7771096,1.0584885,0.0,4.3834968,0.0,0.0,2.4854336,0.0,0.0,1.0680765,0.0,0.0,0.0,0.0,0.0,0.0,4.106092,0.569908,2.9738345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39959207,0.0,0.0,0.0,2.3190472,0.0,0.0,0.0,0.0,3.9034846,0.0,1.332981,3.493934,0.0,0.19299054,1.7890825,0.0,0.0,0.0,0.5582087,0.0,0.0,0.0,1.2324196,0.0,0.0,0.0,0.0,0.0,0.7176967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4874253,0.0,0.0,0.0,2.8745697,0.0,0.0,0.0,0.0,0.8270826,0.0,0.0,0.0,5.4783783,0.0,0.0,0.0,0.0,3.912987,0.0,0.0,4.6751285,1.7946588,0.0,0.0,0.0,0.0,0.0,0.0,1.4554582,2.6099179,0.65678585,0.0,0.0,0.47663924,0.0,0.0,0.37572885
6349,0.0,0.0,0.0,0.0,0.09998415,0.0,0.46286735,1.8191427,3.3351147,1.4174397,4.6494417,0.0,2.4156814,1.2815888,0.0,2.7618754,0.0,0.0,0.0,1.3895215,0.0,0.0,0.0,0.9864033,0.9686858,0.0,4.813044,0.0,0.0,2.299565,1.3217888,0.0,1.4444705,0.0,0.0,0.0,0.0,0.0,0.0,3.1983202,0.37306663,2.7538695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1467133,0.0,0.0,0.0,1.239778,0.0,0.0,0.0,0.0,3.8009431,0.0,2.0078466,3.447694,0.0,0.5402481,1.6157048,0.0,0.0,0.0,0.114166334,0.0,0.0,0.0,1.4274256,0.0,0.0,0.0,0.0,0.0,1.1054485,0.0,0.0,0.0,0.0,2.3458622,0.0,0.0,0.0,0.0,0.0,4.4688993,0.0,0.0,0.0,1.9543604,0.0,0.0,0.0,0.0,1.2243636,0.0,0.0,0.0,4.839762,0.0,0.0,0.0,0.0,3.975857,0.0,0.0,5.5314217,1.7257375,0.50604963,0.0,0.0,0.0,0.0,0.0,1.2558757,2.1170506,0.301692,0.0,0.0,0.47092286,0.0,0.0,0.48243532
6350,0.0,0.0,0.0,0.0,0.12924382,0.0,0.29543918,1.8661007,3.2147048,1.2481312,4.8681645,0.0,2.6037807,1.157159,0.0,2.348879,0.0,0.0,0.0,1.5563761,0.0,0.0,0.0,1.21866,1.3317984,0.0,4.5210295,0.0,0.0,2.2461827,0.88538647,0.0,1.5099525,0.0,0.0,0.0,0.0,0.0,0.0,3.3708997,0.24297722,2.7647014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1210548,0.0,0.0,0.0,1.3659812,0.0,0.0,0.0,0.0,3.8216646,0.0,2.0676033,3.5470753,0.0,0.48858696,1.3773546,0.0,0.0,0.0,0.10733059,0.0,0.0,0.0,1.456059,0.0,0.0,0.0,0.0,0.0,1.2214475,0.0,0.0,0.0,0.0,2.3892033,0.0,0.0,0.0,0.0,0.0,4.341675,0.0,0.0,0.0,2.3676128,0.0,0.0,0.0,0.0,1.0583072,0.0,0.0,0.0,5.1440997,0.0,0.0,0.0,0.0,3.9697716,0.0,0.0,5.323341,1.4209131,0.25582966,0.0,0.0,0.0,0.0,0.0,1.6707995,2.0019786,0.09848407,0.0,0.0,0.65309054,0.0,0.0,0.55912083
6352,0.0,0.0,0.0,0.0,0.50474983,0.0,0.0,1.4686652,2.4087713,0.0,4.055719,0.0,2.8504453,1.3921561,0.0,1.2842869,0.0,0.0,0.0,1.7290306,0.0,0.0,0.0,1.1644543,1.600238,0.0,4.166843,0.0,0.0,2.3573937,0.0,0.0,1.0648944,0.0,0.0,0.0,0.0,0.0,0.0,4.153242,0.46077043,2.9504294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24634789,0.0,0.0,0.0,2.310897,0.0,0.0,0.0,0.0,3.7251654,0.0,1.1424519,3.743323,0.0,0.125116,1.5347137,0.0,0.0,0.0,0.7646034,0.0,0.0,0.0,1.4017603,0.0,0.0,0.0,0.0,0.0,0.78822005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4070077,0.0,0.0,0.0,3.3003447,0.0,0.0,0.0,0.0,0.6232533,0.0,0.0,0.0,5.5607724,0.0,0.0,0.0,0.0,4.067751,0.0,0.0,4.536813,1.7887594,0.0,0.0,0.0,0.0,0.0,0.0,1.7285707,2.764256,0.5688722,0.0,0.0,0.6540332,0.0,0.0,0.22059819
6377,0.0,0.0,0.0,0.0,0.53148884,0.0,0.0,1.4972543,2.4505851,0.0,4.190731,0.0,2.9145,1.3024186,0.0,1.1593937,0.0,0.0,0.0,1.7809058,0.0,0.0,0.0,1.3162177,1.7957122,0.0,4.095188,0.0,0.0,2.2931843,0.0,0.0,1.0412537,0.0,0.0,0.0,0.0,0.0,0.0,4.2238755,0.37212786,2.987585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26787853,0.0,0.0,0.0,2.356994,0.0,0.0,0.0,0.0,3.7554166,0.0,1.2181962,3.8980882,0.0,0.19900148,1.4837415,0.0,0.0,0.0,0.82790554,0.0,0.0,0.0,1.4588586,0.0,0.0,0.0,0.0,0.0,0.84120154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.388528,0.0,0.0,0.0,3.4892545,0.0,0.0,0.0,0.0,0.55267286,0.0,0.0,0.0,5.722747,0.0,0.0,0.0,0.0,4.1206293,0.0,0.0,4.500626,1.7856157,0.0,0.0,0.0,0.0,0.0,0.0,1.8868232,2.8219762,0.51517,0.0,0.0,0.7367971,0.0,0.0,0.18078527
6379,0.0,0.0,0.0,0.0,0.5921913,0.0,0.0,1.3761189,2.2303278,0.0,4.2224965,0.0,2.4954424,0.8241812,0.0,0.29707405,0.0,0.0,0.0,1.2146665,0.0,0.0,0.0,1.7498163,2.599749,0.0,3.9142618,0.0,0.0,2.0834842,0.0,0.0,0.96585095,0.0,0.0,0.0,0.0,0.0,0.0,4.2023582,0.18824649,3.0035229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12848066,0.0,0.0,0.0,2.4016874,0.0,0.0,0.0,0.0,3.5570245,0.0,0.8712845,4.272509,0.0,0.40371507,1.1514735,0.0,0.0,0.0,1.5119957,0.0,0.0,0.0,1.7068144,0.0,0.0,0.0,0.0,0.0,0.80945253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5157638,0.0,0.0,0.0,3.9175878,0.0,0.0,0.0,0.0,0.089852594,0.0,0.0,0.0,5.588559,0.0,0.0,0.0,0.0,4.362717,0.0,0.0,4.311978,1.6792634,0.0,0.0,0.0,0.0,0.0,0.0,2.0829666,3.0865605,0.4223525,0.0,0.0,0.68934107,0.0,0.0,0.0
6380,0.0,0.0,0.0,0.0,0.38941205,0.0,0.34061214,1.3868606,2.3237376,0.0,4.395873,0.0,1.7867118,0.89876425,0.0,0.0,0.0,0.0,0.0,0.90408635,0.0,0.0,0.0,1.6531004,2.1687467,0.0,4.1344266,0.0,0.0,2.1506615,0.69217193,0.0,0.5837606,0.0,0.0,0.0,0.0,0.0,0.0,3.5704165,0.57657915,3.638009,1.3733332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86028403,0.0,0.0,0.0,1.9737471,0.0,0.0,0.0,0.0,2.9773724,0.0,0.38987923,4.2266417,0.0,0.0,1.1777086,0.0,0.0,0.0,1.6588815,0.0,0.0,0.0,1.5736139,0.0,0.0,0.0,0.0,0.0,0.7779863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.222176,0.0,0.0,0.0,3.1076608,0.0,0.0,0.0,0.0,0.050144702,0.0,0.0,0.0,4.6720705,0.0,0.0,0.0,0.0,4.3045053,0.0,0.0,4.259079,2.1439908,0.52410454,0.0,0.0,0.0,0.0,0.0,1.8536541,2.9945736,1.4692878,0.0,0.0,0.4842935,0.0,0.0,0.023328938
